State	Network	Proximity	Price
TX	Not on Zayo Network	1455.48	48387.00
CO	Not on Zayo Network	175.25	20286.25
TX	Not on Zayo Network	638.86	27971.50
TX	Not on Zayo Network	639.85	27996.25
TX	Not on Zayo Network	13938.19	360454.75
TX	Not on Zayo Network	10816.85	282421.25
CO	Not on Zayo Network	1895.65	69269.50
CO	Not on Zayo Network	3555.7	119071.00
TX	Not on Zayo Network	14256.76	368419.00
TX	Not on Zayo Network	5278.83	143970.75
CO	Not on Zayo Network	1392.68	54180.40
TX	Not on Zayo Network	1424.29	47607.25
GA	Build in Progress	16626.52	409036.48
TX	Not on Zayo Network	18484.57	474114.25
CO	Not on Zayo Network	62.14	15196.30
CO	Not on Zayo Network	611.65	30749.50
GA	Not on Zayo Network	85247.02	2055928.48
GA	Not on Zayo Network	1290.74	40977.76
TX	Not on Zayo Network	12624.89	327622.25
CO	Not on Zayo Network	30677.2	932716.00
TX	Not on Zayo Network	9265.47	243636.75
TX	Not on Zayo Network	1192.51	41812.75
TX	Not on Zayo Network	6015.59	162389.75
CO	Not on Zayo Network	530.27	28308.10
GA	Not on Zayo Network	3515.15	94363.60
GA	Not on Zayo Network	45260.37	1096248.88
CO	Not on Zayo Network	6264.06	200321.80
CO	Not on Zayo Network	369.33	29019.85
CO	Not on Zayo Network	27.5	13637.50
TX	Not on Zayo Network	11718.12	304953.00
GA	Not on Zayo Network	2261.2	64268.80
GA	Not on Zayo Network	1135.2	37244.80
TX	Not on Zayo Network	8393.84	221846.00
CO	Not on Zayo Network	1951.08	70932.40
TX	Not on Zayo Network	13619.12	352478.00
GA	Not on Zayo Network	10172.36	254136.64
TX	Not on Zayo Network	10664.68	278617.00
GA	Not on Zayo Network	151.66	14549.80
TX	Not on Zayo Network	26660.64	678516.00
GA	Not on Zayo Network	33.4	11002.00
GA	Not on Zayo Network	40.96	11228.80
CO	Not on Zayo Network	2093.83	75214.90
GA	Not on Zayo Network	73.62	12208.60
GA	Not on Zayo Network	3398.11	91554.64
GA	Not on Zayo Network	37428.58	908285.92
CO	Not on Zayo Network	886.78	39003.40
TX	Not on Zayo Network	334.81	32088.60
TX	Not on Zayo Network	7992.66	211816.50
TX	Not on Zayo Network	351.59	33095.40
GA	Not on Zayo Network	124768.06	3004433.44
CO	Not on Zayo Network	764.28	35328.40
CO	Not on Zayo Network	1944.97	70749.10
TX	On Zayo Network	7582.74	201568.50
CO	Not on Zayo Network	95.95	16717.75
GA	Not on Zayo Network	425.53	22765.90
TX	Not on Zayo Network	1324.49	45112.25
TX	Not on Zayo Network	398.91	35934.60
GA	Not on Zayo Network	13038.83	322931.92
GA	Not on Zayo Network	82269.49	1984467.76
CO	Not on Zayo Network	1909.19	69675.70
TX	Not on Zayo Network	421.57	37294.20
TX	Not on Zayo Network	12371.18	321279.50
CO	Not on Zayo Network	1481.25	56837.50
GA	Not on Zayo Network	37.4	11122.00
CO	Not on Zayo Network	43566.82	1319404.60
TX	Not on Zayo Network	898.76	34469.00
GA	Build in Progress	52497.97	1269951.28
CO	Not on Zayo Network	21512.65	657779.50
CO	Not on Zayo Network	467.65	33444.25
TX	Not on Zayo Network	53250.58	1343264.50
CO	Not on Zayo Network	603.7	30511.00
GA	Not on Zayo Network	35446.95	860726.80
TX	Not on Zayo Network	8133.77	215344.25
GA	Not on Zayo Network	46674.18	1130180.32
GA	Not on Zayo Network	19572.49	479739.76
TX	Not on Zayo Network	38302.04	969551.00
TX	Not on Zayo Network	305.36	30321.60
GA	Not on Zayo Network	1994.84	57876.16
TX	Not on Zayo Network	41961.39	1061034.75
GA	Not on Zayo Network	43.96	11318.80
GA	Not on Zayo Network	5931.28	152350.72
CO	Not on Zayo Network	18.14	13216.30
CO	Not on Zayo Network	228.9	22700.50
TX	Build in Progress	5669.22	153730.50
TX	Not on Zayo Network	9434.59	247864.75
GA	Not on Zayo Network	27.85	10835.50
CO	Not on Zayo Network	686.64	32999.20
TX	Not on Zayo Network	1788.48	56712.00
GA	Not on Zayo Network	273.86	18215.80
GA	Not on Zayo Network	22.85	10685.50
GA	Not on Zayo Network	50007.59	1210182.16
CO	On Zayo Network	879.96	38798.80
CO	Not on Zayo Network	2001.4	72442.00
CO	Not on Zayo Network	881.75	38852.50
TX	Not on Zayo Network	3155.61	90890.25
CO	Not on Zayo Network	28466.03	866380.90
GA	Not on Zayo Network	125408.33	3019799.92
GA	On Zayo Network	2481.48	69555.52
TX	Not on Zayo Network	35200.75	892018.75
TX	Not on Zayo Network	297.01	29820.60
TX	Not on Zayo Network	7868.81	208720.25
GA	Not on Zayo Network	29167.68	710024.32
TX	Not on Zayo Network	121439.5	3047987.50
TX	Not on Zayo Network	4489.9	124247.50
CO	Not on Zayo Network	385.88	29764.60
GA	Build in Progress	63751.51	1540036.24
TX	Not on Zayo Network	2137.4	65435.00
CO	On Zayo Network	1153.2	46996.00
GA	Not on Zayo Network	3526.98	94647.52
CO	Not on Zayo Network	6635.46	211463.80
TX	Not on Zayo Network	121755.39	3055884.75
TX	Not on Zayo Network	6830.56	182764.00
CO	Not on Zayo Network	5173.67	167610.10
TX	On Zayo Network	431.75	37905.00
TX	On Zayo Network	20218.79	517469.75
TX	On Zayo Network	839.12	32978.00
GA	Not on Zayo Network	544.62	23070.88
TX	On Zayo Network	427.55	37653.00
TX	On Zayo Network	280.5	28830.00
TX	On Zayo Network	233.05	25983.00
TX	On Zayo Network	47.41	14844.60
GA	Not on Zayo Network	1881.66	55159.84
GA	Not on Zayo Network	197.72	15931.60
TX	Not on Zayo Network	34.15	14049.00
TX	On Zayo Network	153.72	21223.20
TX	On Zayo Network	2978.65	86466.25
TX	Not on Zayo Network	397.65	35859.00
TX	Not on Zayo Network	238.2	26292.00
CO	Not on Zayo Network	672.94	32588.20
CO	Not on Zayo Network	19965.82	611374.60
GA	Not on Zayo Network	4035.27	106846.48
CO	Not on Zayo Network	13.9	13025.50
TX	On Zayo Network	115.81	18948.60
CO	Not on Zayo Network	461.51	33167.95
GA	Not on Zayo Network	23.66	10709.80
CO	Not on Zayo Network	824.97	37149.10
GA	Not on Zayo Network	41549.04	1007176.96
TX	On Zayo Network	120.3	19218.00
GA	Not on Zayo Network	182.62	15478.60
GA	Not on Zayo Network	3.86	10115.80
GA	Not on Zayo Network	157.99	14739.70
GA	On Zayo Network	18.15	10544.50
GA	Not on Zayo Network	873.05	30953.20
TX	Not on Zayo Network	298.86	29931.60
TX	Not on Zayo Network	221.69	25301.40
GA	Not on Zayo Network	118335.59	2850054.16
GA	Not on Zayo Network	162753.83	3916091.92
GA	Not on Zayo Network	166704.35	4010904.40
GA	Not on Zayo Network	123327.2	2969852.80
GA	Not on Zayo Network	123404.02	2971696.48
GA	Not on Zayo Network	122211.15	2943067.60
GA	Not on Zayo Network	129464.61	3117150.64
GA	Not on Zayo Network	107656.94	2593766.56
GA	Not on Zayo Network	123372.72	2970945.28
GA	Not on Zayo Network	120781.3	2908751.20
GA	Not on Zayo Network	115629.49	2785107.76
GA	Not on Zayo Network	156161.34	3757872.16
GA	Not on Zayo Network	107355.56	2586533.44
GA	Not on Zayo Network	122411.82	2947883.68
GA	Not on Zayo Network	114706.23	2762949.52
GA	Not on Zayo Network	161686.42	3890474.08
GA	Not on Zayo Network	119493.35	2877840.40
GA	Not on Zayo Network	109514.98	2638359.52
GA	Not on Zayo Network	109800.44	2645210.56
GA	Not on Zayo Network	176239.71	4239753.04
TX	Not on Zayo Network	233.7	26022.00
TX	Not on Zayo Network	384.65	35079.00
TX	Not on Zayo Network	18579.96	476499.00
GA	Not on Zayo Network	89625.04	2161000.96
GA	Not on Zayo Network	83726.9	2019445.60
GA	Not on Zayo Network	93035.45	2242850.80
GA	Not on Zayo Network	99577.43	2399858.32
GA	Not on Zayo Network	66970.13	1617283.12
GA	Not on Zayo Network	74891.87	1807404.88
GA	Not on Zayo Network	78556.94	1895366.56
GA	Not on Zayo Network	97524.96	2350599.04
GA	Not on Zayo Network	82680.56	1994333.44
GA	Not on Zayo Network	95436.8	2300483.20
GA	Not on Zayo Network	79742.38	1923817.12
GA	Not on Zayo Network	75974.82	1833395.68
GA	Not on Zayo Network	77342.06	1866209.44
GA	Not on Zayo Network	99410.31	2395847.44
GA	Not on Zayo Network	68851.79	1662442.96
GA	Not on Zayo Network	80833.42	1950002.08
GA	Not on Zayo Network	80001.47	1930035.28
GA	Not on Zayo Network	80229.73	1935513.52
TX	Not on Zayo Network	928.07	35201.75
TX	Not on Zayo Network	67453.36	1698334.00
TX	Not on Zayo Network	56764.31	1431107.75
TX	Not on Zayo Network	68771.85	1731296.25
TX	Not on Zayo Network	44262.39	1118559.75
TX	Not on Zayo Network	58238.1	1467952.50
TX	Not on Zayo Network	45340.66	1145516.50
TX	Not on Zayo Network	65406.09	1647152.25
TX	Not on Zayo Network	64962.23	1636055.75
TX	Not on Zayo Network	61308.69	1544717.25
TX	Not on Zayo Network	59539.79	1500494.75
TX	Not on Zayo Network	57252.18	1443304.50
TX	Not on Zayo Network	47306.32	1194658.00
TX	Not on Zayo Network	57384.96	1446624.00
TX	Not on Zayo Network	64568.69	1626217.25
TX	Not on Zayo Network	1027	37675.00
TX	Not on Zayo Network	71195.73	1791893.25
GA	Not on Zayo Network	133545.14	3215083.36
GA	Not on Zayo Network	107882.47	2599179.28
GA	Not on Zayo Network	152604.51	3672508.24
GA	Not on Zayo Network	121403.37	2923680.88
GA	Not on Zayo Network	122376.51	2947036.24
GA	Not on Zayo Network	138546.63	3335119.12
GA	Not on Zayo Network	141660.8	3409859.20
GA	Not on Zayo Network	147835.14	3558043.36
GA	Not on Zayo Network	135792.69	3269024.56
GA	Not on Zayo Network	132045.12	3179082.88
GA	Not on Zayo Network	134416.49	3235995.76
GA	Not on Zayo Network	155331.57	3737957.68
GA	Not on Zayo Network	119507	2878168.00
GA	Not on Zayo Network	147290.66	3544975.84
GA	Not on Zayo Network	132887.56	3199301.44
GA	Not on Zayo Network	133156.62	3205758.88
GA	Not on Zayo Network	151878.29	3655078.96
GA	Not on Zayo Network	128786.8	3100883.20
GA	Not on Zayo Network	33684.55	818429.20
TX	Not on Zayo Network	40642.72	1028068.00
TX	Not on Zayo Network	2644.27	78106.75
TX	Not on Zayo Network	8312.99	219824.75
TX	Not on Zayo Network	1626.02	52650.50
TX	Not on Zayo Network	28876.53	733913.25
TX	Not on Zayo Network	17490.56	449264.00
TX	Not on Zayo Network	10918.77	284969.25
TX	Not on Zayo Network	509.16	24729.00
TX	Not on Zayo Network	8619.62	227490.50
GA	Not on Zayo Network	138777.59	3340662.16
GA	Not on Zayo Network	152906.01	3679744.24
GA	Not on Zayo Network	118884.16	2863219.84
GA	Not on Zayo Network	117895.35	2839488.40
GA	Not on Zayo Network	103779.62	2500710.88
CO	Not on Zayo Network	981.11	41833.30
TX	Not on Zayo Network	173.72	22423.20
GA	Not on Zayo Network	80573.43	1943762.32
GA	Not on Zayo Network	107721	2595304.00
GA	Not on Zayo Network	97892.19	2359412.56
GA	Not on Zayo Network	76209.17	1839020.08
GA	Not on Zayo Network	93340.58	2250173.92
GA	Not on Zayo Network	72553.49	1751283.76
GA	Not on Zayo Network	95902.54	2311660.96
GA	Not on Zayo Network	81231.76	1959562.24
GA	Not on Zayo Network	110935.03	2672440.72
GA	Not on Zayo Network	77925.29	1880206.96
TX	Not on Zayo Network	25752.34	655808.50
TX	Not on Zayo Network	40375.78	1021394.50
TX	Not on Zayo Network	20013.37	512334.25
TX	Not on Zayo Network	23542.33	600558.25
TX	Not on Zayo Network	35839.7	907992.50
TX	Not on Zayo Network	32355.47	820886.75
TX	Not on Zayo Network	34778.72	881468.00
TX	Not on Zayo Network	36613.37	927334.25
TX	Not on Zayo Network	35845.44	908136.00
TX	Not on Zayo Network	34477	873925.00
TX	Not on Zayo Network	32951.85	835796.25
TX	Not on Zayo Network	23470.95	598773.75
TX	Not on Zayo Network	29871.9	758797.50
TX	Not on Zayo Network	30612.09	777302.25
TX	Not on Zayo Network	33693.46	854336.50
TX	Not on Zayo Network	40112.63	1014815.75
TX	Not on Zayo Network	48970.7	1236267.50
TX	Not on Zayo Network	25608.02	652200.50
GA	Not on Zayo Network	148318.27	3569638.48
GA	Not on Zayo Network	88285.39	2128849.36
GA	Not on Zayo Network	159998.11	3849954.64
GA	Not on Zayo Network	162009.99	3898239.76
GA	Not on Zayo Network	67665.67	1633976.08
GA	Not on Zayo Network	106540.59	2566974.16
GA	Not on Zayo Network	87809.27	2117422.48
GA	Not on Zayo Network	105807.86	2549388.64
GA	Not on Zayo Network	109066.03	2627584.72
GA	Not on Zayo Network	139833.55	3366005.20
GA	Not on Zayo Network	88715.06	2139161.44
GA	Not on Zayo Network	98818.64	2381647.36
GA	Not on Zayo Network	98818.41	2381641.84
GA	Not on Zayo Network	84431.45	2036354.80
GA	Not on Zayo Network	96615.04	2328760.96
GA	Not on Zayo Network	93474.99	2253399.76
GA	Not on Zayo Network	103377.59	2491062.16
GA	Not on Zayo Network	87557.82	2111387.68
GA	Not on Zayo Network	113216.75	2727202.00
GA	Not on Zayo Network	110263.57	2656325.68
GA	Not on Zayo Network	78401.16	1891627.84
GA	Not on Zayo Network	124722.07	3003329.68
GA	Not on Zayo Network	60488.61	1461726.64
GA	Not on Zayo Network	77267.13	1864411.12
GA	Not on Zayo Network	61445.08	1484681.92
GA	Not on Zayo Network	111822.6	2693742.40
TX	Not on Zayo Network	33393.81	846845.25
GA	Not on Zayo Network	108133.21	2605197.04
GA	Not on Zayo Network	98131.03	2365144.72
GA	Not on Zayo Network	108570.46	2615691.04
GA	Not on Zayo Network	122817.46	2957619.04
GA	Not on Zayo Network	106600.37	2568408.88
GA	Not on Zayo Network	103661.22	2497869.28
GA	Not on Zayo Network	102665.38	2473969.12
TX	Not on Zayo Network	24167.29	616182.25
TX	Not on Zayo Network	32384.69	821617.25
TX	Not on Zayo Network	24330.48	620262.00
TX	Not on Zayo Network	15755.26	405881.50
TX	Not on Zayo Network	28429.89	722747.25
TX	Not on Zayo Network	18278.67	468966.75
TX	Not on Zayo Network	30617.69	777442.25
TX	Not on Zayo Network	20182.5	516562.50
TX	Not on Zayo Network	30981.18	786529.50
TX	Not on Zayo Network	32787.71	831692.75
TX	Not on Zayo Network	28042.32	713058.00
TX	Not on Zayo Network	32615.17	827379.25
TX	Not on Zayo Network	19662.25	503556.25
TX	Not on Zayo Network	21422.89	547572.25
TX	Not on Zayo Network	13538.07	350451.75
TX	Not on Zayo Network	24842.15	633053.75
TX	Not on Zayo Network	27902.94	709573.50
TX	Not on Zayo Network	34901.54	884538.50
TX	Not on Zayo Network	27408.04	697201.00
GA	Not on Zayo Network	121189.85	2918556.40
TX	Not on Zayo Network	26245.56	668139.00
CO	Not on Zayo Network	34267.24	1040417.20
CO	Not on Zayo Network	36016	1092880.00
CO	Not on Zayo Network	37569.24	1139477.20
CO	Not on Zayo Network	5060.09	164202.70
CO	Not on Zayo Network	3168.77	107463.10
CO	Not on Zayo Network	38970.04	1181501.20
CO	Not on Zayo Network	36607.39	1110621.70
CO	Not on Zayo Network	3329.28	112278.40
CO	Not on Zayo Network	35455.64	1076069.20
CO	Not on Zayo Network	2393.53	84205.90
CO	Not on Zayo Network	36523	1108090.00
CO	Not on Zayo Network	6730.93	214327.90
CO	Not on Zayo Network	34857.7	1058131.00
CO	Not on Zayo Network	8340.2	262606.00
CO	Not on Zayo Network	38283.38	1160901.40
CO	Not on Zayo Network	8407.09	264612.70
CO	Not on Zayo Network	4430.68	145320.40
CO	Not on Zayo Network	2226.15	79184.50
CO	Not on Zayo Network	2217.59	78927.70
CO	Not on Zayo Network	10046.05	313781.50
CO	Not on Zayo Network	4741.15	154634.50
CO	Not on Zayo Network	9950.82	310924.60
CO	Not on Zayo Network	9950.82	310924.60
TX	Not on Zayo Network	25328.34	645208.50
TX	Not on Zayo Network	24396.73	621918.25
TX	Not on Zayo Network	20180.35	516508.75
TX	Not on Zayo Network	26476.47	673911.75
TX	Not on Zayo Network	19846.99	508174.75
TX	Not on Zayo Network	24330.34	620258.50
TX	Not on Zayo Network	22728.49	580212.25
TX	Not on Zayo Network	20509.25	524731.25
TX	On Zayo Network	18983.03	486575.75
TX	Not on Zayo Network	27774.22	706355.50
TX	Not on Zayo Network	24638.85	627971.25
TX	Not on Zayo Network	14905.05	384626.25
TX	Not on Zayo Network	12463.58	323589.50
TX	Not on Zayo Network	8657.72	228443.00
TX	Not on Zayo Network	22153.98	565849.50
TX	Not on Zayo Network	2570.02	76250.50
TX	Not on Zayo Network	19211.88	492297.00
TX	Not on Zayo Network	14652.42	378310.50
TX	Not on Zayo Network	14694.66	379366.50
TX	Not on Zayo Network	16918.35	434958.75
TX	Not on Zayo Network	9341.51	245537.75
TX	Not on Zayo Network	19516.79	499919.75
TX	Not on Zayo Network	26788.74	681718.50
TX	Not on Zayo Network	12815.64	332391.00
TX	Not on Zayo Network	17025.09	437627.25
TX	Not on Zayo Network	7901.73	209543.25
TX	Not on Zayo Network	23860.73	608518.25
TX	Not on Zayo Network	4455.84	123396.00
TX	Not on Zayo Network	5665.74	153643.50
TX	Not on Zayo Network	13610.23	352255.75
TX	Not on Zayo Network	18092.54	464313.50
TX	Not on Zayo Network	7322.04	195051.00
TX	Not on Zayo Network	539.68	25492.00
TX	Not on Zayo Network	1869.06	58726.50
TX	Not on Zayo Network	2204.94	67123.50
TX	Not on Zayo Network	1003.93	37098.25
TX	Not on Zayo Network	1260.54	43513.50
TX	Not on Zayo Network	4796.82	131920.50
TX	Not on Zayo Network	1843.68	58092.00
TX	Not on Zayo Network	698.11	29452.75
TX	Not on Zayo Network	12560.25	326006.25
TX	Not on Zayo Network	7982.95	211573.75
TX	Not on Zayo Network	2283.88	69097.00
TX	Not on Zayo Network	13062.17	338554.25
TX	Not on Zayo Network	1904.96	59624.00
TX	Not on Zayo Network	11089.65	289241.25
TX	Not on Zayo Network	7875	208875.00
TX	Not on Zayo Network	516.74	24918.50
TX	Not on Zayo Network	220.3	25218.00
TX	Not on Zayo Network	4070.73	113768.25
TX	Not on Zayo Network	49.07	14944.20
TX	Not on Zayo Network	1678.04	53951.00
TX	Not on Zayo Network	528.99	25224.75
TX	Not on Zayo Network	697.98	29449.50
TX	Not on Zayo Network	6065.24	163631.00
TX	Not on Zayo Network	476.6	40596.00
TX	Not on Zayo Network	746.64	30666.00
TX	Not on Zayo Network	6415.54	172388.50
TX	Not on Zayo Network	5799	156975.00
TX	Not on Zayo Network	9778.39	256459.75
TX	Not on Zayo Network	2073.85	63846.25
TX	Not on Zayo Network	2342.48	70562.00
TX	Not on Zayo Network	1807.44	57186.00
TX	Not on Zayo Network	4192.47	116811.75
TX	Not on Zayo Network	501.06	24526.50
TX	Not on Zayo Network	554.08	25852.00
TX	Not on Zayo Network	48.58	14914.80
TX	Not on Zayo Network	633.25	27831.25
TX	Not on Zayo Network	5881.12	159028.00
TX	Not on Zayo Network	1449.61	48240.25
GA	Not on Zayo Network	1247.68	39944.32
CO	Not on Zayo Network	113.51	17507.95
GA	Not on Zayo Network	1121.38	36913.12
TX	Not on Zayo Network	1552.4	50810.00
GA	Not on Zayo Network	960.67	33056.08
GA	Build in Progress	10037.57	250901.68
GA	Build in Progress	727.4	27457.60
GA	On Zayo Network	556.37	23352.88
GA	Build in Progress	23422.42	572138.08
GA	Build in Progress	13841.28	342190.72
GA	Build in Progress	12786.41	316873.84
GA	Build in Progress	39887.3	967295.20
GA	Build in Progress	2427.71	68265.04
GA	Build in Progress	439.17	23175.10
GA	Build in Progress	28975.86	705420.64
GA	On Zayo Network	23020.52	562492.48
GA	On Zayo Network	1798.39	53161.36
GA	Build in Progress	574.73	23793.52
GA	On Zayo Network	1353.48	42483.52
GA	Build in Progress	9336.16	234067.84
GA	Build in Progress	32886.46	799275.04
GA	On Zayo Network	253.29	17598.70
GA	On Zayo Network	298.74	18962.20
GA	Build in Progress	18909.11	463818.64
GA	Build in Progress	30974.81	753395.44
GA	Build in Progress	8681.38	218353.12
GA	On Zayo Network	7416.14	187987.36
GA	Build in Progress	3112.43	84698.32
GA	Build in Progress	23800.91	581221.84
GA	Build in Progress	37359.85	906636.40
GA	Build in Progress	5258	136192.00
GA	Build in Progress	988.86	33732.64
GA	Build in Progress	355.54	20666.20
GA	Build in Progress	6714.24	171141.76
GA	Build in Progress	43245	1047880.00
GA	Build in Progress	7757.62	196182.88
GA	Build in Progress	20342.21	498213.04
GA	Build in Progress	6413.06	163913.44
GA	Build in Progress	18445.41	452689.84
GA	Build in Progress	6687.93	170510.32
GA	On Zayo Network	3638.5	97324.00
GA	On Zayo Network	3528.9	94693.60
GA	Build in Progress	35140.12	853362.88
GA	On Zayo Network	14.34	10430.20
GA	Not on Zayo Network	439.88	23196.40
GA	Build in Progress	27250.84	664020.16
GA	On Zayo Network	1468.3	45239.20
GA	Build in Progress	60238.44	1455722.56
GA	Build in Progress	72927.4	1760257.60
GA	Build in Progress	61856.51	1494556.24
GA	Build in Progress	52700.14	1274803.36
GA	Build in Progress	47243.82	1143851.68
GA	Build in Progress	27060.23	659445.52
GA	Build in Progress	116739.37	2811744.88
GA	Build in Progress	1508.34	46200.16
GA	Build in Progress	63036.82	1522883.68
GA	Build in Progress	6896.47	175515.28
GA	Build in Progress	77922.08	1880129.92
GA	Build in Progress	37015.21	898365.04
GA	Build in Progress	35284.38	856825.12
GA	Build in Progress	88597.45	2136338.80
GA	Build in Progress	41031.04	994744.96
GA	Build in Progress	181.29	15438.70
GA	Build in Progress	3404.81	91715.44
GA	Build in Progress	1014.7	34352.80
GA	On Zayo Network	5805.72	149337.28
GA	On Zayo Network	1622.93	48950.32
GA	On Zayo Network	396.01	21880.30
GA	On Zayo Network	759.49	28227.76
GA	Build in Progress	1403.29	43678.96
GA	On Zayo Network	11714.38	291145.12
GA	On Zayo Network	149.59	14487.70
GA	Build in Progress	3190.37	86568.88
GA	Build in Progress	13413.19	331916.56
GA	Build in Progress	32019.53	778468.72
GA	Build in Progress	34525.53	838612.72
GA	Build in Progress	10723.75	267370.00
GA	On Zayo Network	135.91	14077.30
GA	On Zayo Network	1545.39	47089.36
GA	Build in Progress	16128.32	397079.68
GA	On Zayo Network	800.38	29209.12
